"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"IID","Voya International High Dividend Equity Income Fund","6.73","$56.57M","2007","n/a","n/a","http://www.nasdaq.com/symbol/iid",
"IRR","Voya Natural Resources Equity Income Fund","6.76","$153.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irr",
"PPR","Voya Prime Rate Trust","5.42","$801.01M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ppr",
"VTTI","VTTI Energy Partners LP","17.75","$714.44M","2014","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/vtti",
"VMC","Vulcan Materials Company","129.66","$17.16B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/vmc",
"WTI","W&T Offshore, Inc.","1.7","$233.04M","2005","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wti",
"WPC","W.P. Carey Inc.","58.69","$6.24B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpc",
"WRB","W.R. Berkley Corporation","61.55","$7.47B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wrb",
"WRB^B","W.R. Berkley Corporation","24.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^b",
"WRB^C","W.R. Berkley Corporation","24.11","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^c",
"WRB^D","W.R. Berkley Corporation","23.82","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^d",
"GRA","W.R. Grace & Co.","67.57","$4.74B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gra",
"GWW","W.W. Grainger, Inc.","224.62","$13.38B","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/gww",
"WNC","Wabash National Corporation","13.5","$837.48M","1991","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","102","$5.62B","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"WDR","Waddell & Reed Financial, Inc.","19.93","$1.65B","1998","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wdr",
"WAGE","WageWorks, Inc.","74.5","$2.73B","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wage",
"WD","Walker & Dunlop, Inc.","29.73","$915.8M","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wd",
"WMT","Wal-Mart Stores, Inc.","70.83","$219.1B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/wmt",
"DIS","Walt Disney Company (The)","98.26","$157.22B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dis",
"WAC","Walter Investment Management Corp.","6","$217.93M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wac",
"WPG","Washington Prime Group Inc.","10.2","$1.89B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpg",
"WPG^H","Washington Prime Group Inc.","25.6399","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^h",
"WPG^I","Washington Prime Group Inc.","24.8372","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^i",
"WRE","Washington Real Estate Investment Trust","30.87","$2.3B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wre",
"WCN","Waste Connections, Inc.","77.5","$13.6B","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wcn",
"WM","Waste Management, Inc.","69.54","$30.74B","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wm",
"WAT","Waters Corporation","138.35","$11.15B","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wat",
"WSO","Watsco, Inc.","146.82","$5.22B","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wso",
"WSO.B","Watsco, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wso.b",
"WTS","Watts Water Technologies, Inc.","68.95","$2.36B","1986","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wts",
"W","Wayfair Inc.","35.04","$3B","2014","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/w",
"WCIC","WCI Communities, Inc.","23.3","$613.65M","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/wcic",
"WFT","Weatherford International plc","4.98","$4.89B","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/wft",
"WBS","Webster Financial Corporation","49.22","$4.51B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wbs",
"WBS^E","Webster Financial Corporation","25.4253","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wbs^e",
"WEC","WEC Energy Group, Inc.","55.72","$17.59B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wec",
"WTW","Weight Watchers International Inc","11.39","$727.54M","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/wtw",
"WRI","Weingarten Realty Investors","35.25","$4.51B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wri",
"WMK","Weis Markets, Inc.","56.32","$1.51B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wmk",
"WCG","WellCare Health Plans, Inc.","135.37","$6B","2004","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/wcg",
"WFC","Wells Fargo & Company","52.16","$261.96B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfc",
"WFC.WS","Wells Fargo & Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc.ws",
"WFC^J","Wells Fargo & Company","26.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^j",
"WFC^L","Wells Fargo & Company","1228.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^l",
"WFC^N","Wells Fargo & Company","23.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^n",
"WFC^O","Wells Fargo & Company","24.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^o",
"WFC^P","Wells Fargo & Company","24.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^p",
"WFC^Q","Wells Fargo & Company","25.66","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^q",
"WFC^R","Wells Fargo & Company","27.8081","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^r",
"WFC^T","Wells Fargo & Company","25.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^t",
"WFC^V","Wells Fargo & Company","25.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^v",
"WFC^W","Wells Fargo & Company","24.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^w",
"WFC^X","Wells Fargo & Company","24.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^x",
"WFE^A","Wells Fargo & Company","26.17","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfe^a",
"EOD","Wells Fargo Global Dividend Opportunity Fund","5.33","$257.05M","2007","n/a","n/a","http://www.nasdaq.com/symbol/eod",
"HCN","Welltower Inc.","62.18","$22.54B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hcn",
"HCN^I","Welltower Inc.","57.91","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hcn^i",
"HCN^J","Welltower Inc.","25.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hcn^j",
"WAIR","Wesco Aircraft Holdings, Inc.","14.75","$1.45B","2011","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/wair",
"WCC","WESCO International, Inc.","66.3","$3.22B","1999","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/wcc",
"WST","West Pharmaceutical Services, Inc.","81.5","$5.96B","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/wst",
"WR","Westar Energy, Inc.","56.98","$8.08B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wr",
"WAL","Western Alliance Bancorporation","45.78","$4.81B","2005","Finance","Major Banks","http://www.nasdaq.com/symbol/wal",
"WALA","Western Alliance Bancorporation","23.94","n/a","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/wala",
"WEA","Western Asset Bond Fund","12.54","$149.22M","2002","n/a","n/a","http://www.nasdaq.com/symbol/wea",
"TLI","Western Asset Corporate Loan Fund Inc","10.87","$108M","1998","n/a","n/a","http://www.nasdaq.com/symbol/tli",
"ESD","Western Asset Emerging Markets Debt Fund Inc","14.6","$449.59M","2003","n/a","n/a","http://www.nasdaq.com/symbol/esd",
"EMD","Western Asset Emerging Markets Income Fund, Inc","10.57","$302.62M","1992","n/a","n/a","http://www.nasdaq.com/symbol/emd",
"GDO","Western Asset Global Corporate Defined Opportunity Fund Inc.","16.75","$250.25M","2009","n/a","n/a","http://www.nasdaq.com/symbol/gdo",
"EHI","Western Asset Global High Income Fund Inc","9.42","$426.18M","2003","n/a","n/a","http://www.nasdaq.com/symbol/ehi",
"HIX","Western Asset High Income Fund II Inc.","6.85","$590.5M","1998","n/a","n/a","http://www.nasdaq.com/symbol/hix",
"HIO","Western Asset High Income Opportunity Fund, Inc.","4.9","$633.24M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hio",
"HYI","Western Asset High Yield Defined Opportunity Fund Inc.","14.74","$335.83M","2010","n/a","n/a","http://www.nasdaq.com/symbol/hyi",
"IGI","Western Asset Investment Grade Defined Opportunity Trust Inc.","20.41","$220.31M","2009","n/a","n/a","http://www.nasdaq.com/symbol/igi",
"MMU","Western Asset Managed Municipals Fund, Inc.","13.46","$578.39M","1992","n/a","n/a","http://www.nasdaq.com/symbol/mmu",
"WMC","Western Asset Mortgage Capital Corporation","10.7","$448.54M","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wmc",
"DMO","Western Asset Mortgage Defined Opportunity Fund Inc","22.62","$236.01M","2010","n/a","n/a","http://www.nasdaq.com/symbol/dmo",
"MTT","Western Asset Municipal Defined Opportunity Trust Inc","22.48","$272.51M","2009","n/a","n/a","http://www.nasdaq.com/symbol/mtt",
"MHF","Western Asset Municipal High Income Fund, Inc.","7.15","$154.62M","1988","n/a","n/a","http://www.nasdaq.com/symbol/mhf",
"MNP","Western Asset Municipal Partners Fund, Inc.","14.88","$144.62M","1993","n/a","n/a","http://www.nasdaq.com/symbol/mnp",
"GFY","Western Asset Variable Rate Strategic Fund Inc.","15.56","$72.64M","2004","n/a","n/a","http://www.nasdaq.com/symbol/gfy",
"SBW","Western Asset Worldwide Income Fund Inc.","10.54","$137.21M","1993","n/a","n/a","http://www.nasdaq.com/symbol/sbw",
"WIW","Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2","11.09","$678.53M","2004","n/a","n/a","http://www.nasdaq.com/symbol/wiw",
"WIA","Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd","11.32","$330.01M","2003","n/a","n/a","http://www.nasdaq.com/symbol/wia",
"WGP","Western Gas Equity Partners, LP","43.49","$9.52B","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wgp",
"WES","Western Gas Partners, LP","57.01","$8.14B","2008","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wes",
"WNRL","Western Refining Logistics, LP","20.15","$1.23B","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/wnrl",
"WNR","Western Refining, Inc.","37.09","$4.02B","2006","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/wnr",
"WU","Western Union Company (The)","21.47","$10.41B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wu",
"WAB","Westinghouse Air Brake Technologies Corporation","86.96","$7.75B","n/a","Capital Goods","Railroads","http://www.nasdaq.com/symbol/wab",
"WLK","Westlake Chemical Corporation","55.26","$7.12B","2004","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlk",
"WLKP","Westlake Chemical Partners LP","21.55","$583.14M","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlkp",
"WMLP","Westmoreland Resource Partners, LP","5.97","$7.29M","2015","Energy","Coal Mining","http://www.nasdaq.com/symbol/wmlp",
"WBK","Westpac Banking Corporation","23.38","$78.1B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/wbk",
"WRK","Westrock Company","50.86","$12.79B","2015","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/wrk",
"WHG","Westwood Holdings Group Inc","61.07","$537.4M","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/whg",
"WEX","WEX Inc.","109.04","$4.66B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wex",
"WY","Weyerhaeuser Company","31.81","$23.8B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wy",
"WGL","WGL Holdings Inc","66.23","$3.38B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/wgl",
"WHR","Whirlpool Corporation","165.31","$12.42B","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/whr",
"WTM","White Mountains Insurance Group, Ltd.","836.16","$3.82B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wtm",
"WSR","Whitestone REIT","13.68","$400.18M","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wsr",
"WWAV","Whitewave Foods Company (The)","55.12","$9.77B","2012","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/wwav",
"WLL","Whiting Petroleum Corporation","10.33","$2.94B","2003","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wll",
"WG","Willbros Group, Inc.","2.67","$167.22M","1996","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/wg",
"WMB","Williams Companies, Inc. (The)","30.62","$22.99B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wmb",
"WPZ","Williams Partners LP","37.32","$22.85B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wpz",
"WSM","Williams-Sonoma, Inc.","54.87","$4.83B","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/wsm",
"WGO","Winnebago Industries, Inc.","33.5","$1.05B","n/a","Consumer Non-Durables","Homebuilding","http://www.nasdaq.com/symbol/wgo",
"WIT","Wipro Limited","9.4","$22.72B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/wit",
"WNS","WNS (Holdings) Limited","26.04","$1.33B","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wns",
"WWW","Wolverine World Wide, Inc.","24.95","$2.46B","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/www",
"WF","Woori Bank","31.19","$7B","2014","Finance","Commercial Banks","http://www.nasdaq.com/symbol/wf",
"WDAY","Workday, Inc.","83.13","$16.63B","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/wday",
"WK","Workiva Inc.","15.75","$649.14M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/wk",
"INT","World Fuel Services Corporation","44.49","$3.13B","n/a","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/int",
"WPT","World Point Terminals, LP","16.22","$565.45M","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/wpt",
"WWE","World Wrestling Entertainment, Inc.","18.66","$1.43B","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/wwe",
"WOR","Worthington Industries, Inc.","61.73","$3.92B","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/wor",
"WPX","WPX Energy, Inc.","13.43","$4.63B","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wpx",
"WPXP","WPX Energy, Inc.","61.63","n/a","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wpxp",
"WYN","Wyndham Worldwide Corp","74.51","$8.03B","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/wyn",
"XTLY","Xactly Corporation","14.1","$433.58M","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/xtly",
"XEL","Xcel Energy Inc.","38.77","$19.69B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/xel",
"XHR","Xenia Hotels & Resorts, Inc.","17.4","$1.86B","2015","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/xhr",
"XRM","Xerium Technologies, Inc.","6.32","$101.92M","2005","Basic Industries","Textiles","http://www.nasdaq.com/symbol/xrm",
"XRX","Xerox Corporation","9.27","$9.4B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/xrx",
"XIN","Xinyuan Real Estate Co Ltd","5.4","$360.23M","2007","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/xin",
"XL","XL Group Ltd.","37.01","$9.96B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/xl",
"XOXO","XO Group, Inc.","19.19","$507.76M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/xoxo",
"XPO","XPO Logistics, Inc.","45.55","$5.05B","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/xpo",
"XYL","Xylem Inc.","52.86","$9.48B","2011","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/xyl",
"YDKN","Yadkin Financial Corporation","32.71","$1.69B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ydkn",
"AUY","Yamana Gold Inc.","2.94","$2.79B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/auy",
"YZC","Yanzhou Coal Mining Company Limited","7.4","$3.64B","1998","Energy","Coal Mining","http://www.nasdaq.com/symbol/yzc",
"YELP","Yelp Inc.","38.99","$3.06B","2012","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/yelp",
"YGE","Yingli Green Energy Holding Company Limited","3.32","$60.35M","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/yge",
"YRD","Yirendai Ltd.","28.19","$1.65B","2015","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/yrd",
"YPF","YPF Sociedad Anonima","16.93","$6.66B","1993","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/ypf",
"YUMC","Yum China Holdings, Inc.","29.79","$11.41B","2016","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/yumc",
"YUM","Yum! Brands, Inc.","63.15","$23.18B","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/yum",
"YUME","YuMe, Inc.","3.46","$118.68M","2013","Technology","Advertising","http://www.nasdaq.com/symbol/yume",
